Driver_ID,Ride_Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_Cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_Cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
500118,28-01-2024,12:00:00,CNR4961756,Success,708934,Bike,Area-45,Area-21,7.61,18.91,0,NULL,0,NULL,0,NULL,360.4,Cash,20.78,3.1,4.7
500111,29-01-2024,09:00:00,CNR1947987,Success,892528,Mini,Area-12,Area-47,19.49,27.75,0,NULL,0,NULL,0,NULL,1512.37,Wallet,4.03,3.5,3.1
500116,16-01-2024,23:00:00,CNR6893639,Success,614958,Prime Sedan,Area-13,Area-13,9.31,9.3,0,NULL,0,NULL,0,NULL,1626.91,Card,10.86,3.3,4.6
500102,04-01-2024,16:00:00,CNR5662883,Success,294305,Prime Sedan,Area-35,Area-5,13.96,28.77,0,NULL,0,NULL,0,NULL,454.58,Wallet,36.69,4.1,3.4
500135,22-01-2024,08:00:00,CNR3651043,Success,642372,Prime SUV,Area-6,Area-9,6.67,4.42,0,NULL,0,NULL,0,NULL,486.84,UPI,12.3,4.2,3.7
500137,11-01-2024,17:00:00,CNR3381252,Success,518612,Prime Sedan,Area-40,Area-33,12.75,16.83,0,NULL,0,NULL,0,NULL,1970.62,Cash,44.7,4.2,4.9
500123,02-01-2024,09:00:00,CNR3237157,Cancelled by Driver,617530,Prime Plus,Area-43,Area-4,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500186,25-01-2024,01:00:00,CNR9770995,Success,235753,Mini,Area-6,Area-36,6.14,2.21,0,NULL,0,NULL,0,NULL,891.46,UPI,2.74,4,4.3
500133,10-01-2024,17:00:00,CNR0078586,Cancelled by Customer,505929,Auto,Area-36,Area-31,0,0,1,Change of plans,0,NULL,0,NULL,0,NULL,0,0,0
500120,30-01-2024,16:00:00,CNR1751169,Success,349739,Auto,Area-22,Area-28,5.41,18.07,0,NULL,0,NULL,0,NULL,1596.7,Cash,12.13,4.5,4.8
500175,01-01-2024,15:00:00,CNR8200423,Success,735566,Prime Plus,Area-16,Area-19,8.56,20.07,0,NULL,0,NULL,0,NULL,451.43,UPI,33.17,3.2,4.9
500166,10-01-2024,09:00:00,CNR4335828,Success,156620,Auto,Area-35,Area-33,7.59,12.91,0,NULL,0,NULL,0,NULL,1828.5,Card,47.58,4,3.2
500118,14-01-2024,00:00:00,CNR7238196,Success,623142,Auto,Area-30,Area-8,16.89,8.84,0,NULL,0,NULL,0,NULL,166.45,Wallet,29.82,3.6,4.9
500194,22-01-2024,03:00:00,CNR0342365,Success,464699,Prime SUV,Area-3,Area-35,18.81,27.39,0,NULL,0,NULL,0,NULL,561.94,Card,37.97,3.7,4.7
500201,02-01-2024,04:00:00,CNR3844770,Success,401380,eBike,Area-25,Area-47,17.31,28.2,0,NULL,0,NULL,0,NULL,1061.88,Card,23.71,4.1,4.1
500115,17-01-2024,06:00:00,CNR4929262,Incomplete,453928,Prime Sedan,Area-50,Area-35,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500147,17-01-2024,20:00:00,CNR0222670,Success,377366,Prime SUV,Area-43,Area-21,17.1,13.87,0,NULL,0,NULL,0,NULL,749.51,Card,1.85,3,3.1
500199,18-01-2024,10:00:00,CNR0926301,Cancelled by Driver,618970,Prime SUV,Area-18,Area-17,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500114,10-01-2024,16:00:00,CNR6160106,Cancelled by Driver,680290,Auto,Area-38,Area-21,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500122,03-01-2024,14:00:00,CNR9990885,Success,181242,Auto,Area-16,Area-23,10.63,4.28,0,NULL,0,NULL,0,NULL,1666.82,Wallet,4.8,3.4,4.1
500124,04-01-2024,01:00:00,CNR6813734,Success,132670,Bike,Area-31,Area-19,4.05,2.29,0,NULL,0,NULL,0,NULL,1237.62,UPI,46.59,4.8,3.1
500174,22-01-2024,19:00:00,CNR7777935,Success,780748,Prime SUV,Area-10,Area-25,2.49,3.24,0,NULL,0,NULL,0,NULL,1170.16,Wallet,46.84,3.4,4
500145,23-01-2024,23:00:00,CNR7850454,Success,444650,Prime Plus,Area-37,Area-19,5.62,23.26,0,NULL,0,NULL,0,NULL,275.06,Card,18.74,3.9,4.5
500194,19-01-2024,23:00:00,CNR7833596,Success,696998,Prime Plus,Area-29,Area-27,16.73,29.62,0,NULL,0,NULL,0,NULL,1364.5,Card,46.36,3.5,4.8
500138,26-01-2024,20:00:00,CNR2230495,Success,576126,Prime Plus,Area-50,Area-13,1.29,4.5,0,NULL,0,NULL,0,NULL,1498.57,Card,13.91,4.1,4.9
500157,02-01-2024,10:00:00,CNR8010553,Success,683994,eBike,Area-9,Area-26,5.59,9.51,0,NULL,0,NULL,0,NULL,1237.08,Cash,17.5,4.6,3.7
500137,02-01-2024,22:00:00,CNR0999674,Cancelled by Driver,292362,eBike,Area-45,Area-9,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500121,07-01-2024,11:00:00,CNR8536345,Success,411792,Prime Plus,Area-50,Area-7,10.37,2.4,0,NULL,0,NULL,0,NULL,1859.68,UPI,26.37,4.1,4
500197,14-01-2024,18:00:00,CNR3790987,Success,429638,Bike,Area-18,Area-37,2.89,9.26,0,NULL,0,NULL,0,NULL,1776.43,UPI,6.81,3.5,3.9
500132,12-01-2024,01:00:00,CNR9796128,Cancelled by Driver,666052,Auto,Area-2,Area-39,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500151,01-01-2024,06:00:00,CNR4832944,Success,851043,Auto,Area-30,Area-19,14.42,25.5,0,NULL,0,NULL,0,NULL,1735.78,UPI,22.78,3.9,3.5
500127,29-01-2024,12:00:00,CNR1307735,Success,804728,Bike,Area-41,Area-48,15.76,21.5,0,NULL,0,NULL,0,NULL,1868.12,UPI,16.43,4.8,3.9
500196,09-01-2024,02:00:00,CNR8680601,Success,378172,Prime Plus,Area-15,Area-44,9.93,15.05,0,NULL,0,NULL,0,NULL,1287.81,Cash,10.17,4,3.3
500111,23-01-2024,00:00:00,CNR8700521,Success,761679,Mini,Area-17,Area-40,12.09,19.49,0,NULL,0,NULL,0,NULL,635.2,Card,24.73,4.3,3.4
500161,13-01-2024,11:00:00,CNR6465522,Incomplete,539976,Prime Sedan,Area-49,Area-49,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500170,14-01-2024,21:00:00,CNR2419633,Success,532016,Bike,Area-31,Area-32,14.06,1.84,0,NULL,0,NULL,0,NULL,847.56,UPI,14.13,3.4,4.7
500109,12-01-2024,03:00:00,CNR6484204,Success,569380,Prime Sedan,Area-41,Area-3,8.79,17.6,0,NULL,0,NULL,0,NULL,1898.36,UPI,9.16,3.4,4.3
500138,06-01-2024,12:00:00,CNR6078079,Cancelled by Driver,151605,eBike,Area-36,Area-5,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500163,16-01-2024,10:00:00,CNR5983721,Success,868956,Bike,Area-27,Area-14,5.73,1.4,0,NULL,0,NULL,0,NULL,1027.92,Wallet,42.43,4.5,4.1
500156,02-01-2024,19:00:00,CNR1327221,Cancelled by Driver,958045,Prime Plus,Area-42,Area-26,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500188,04-01-2024,14:00:00,CNR0577075,Cancelled by Driver,931122,Bike,Area-7,Area-48,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500179,09-01-2024,06:00:00,CNR8874734,Success,494873,Mini,Area-42,Area-37,6.53,3.7,0,NULL,0,NULL,0,NULL,1819.95,Card,48.38,4.1,4
500149,17-01-2024,07:00:00,CNR0433512,Incomplete,568802,Prime Plus,Area-26,Area-50,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500127,21-01-2024,08:00:00,CNR5638901,Cancelled by Driver,187963,Prime Plus,Area-32,Area-38,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500191,18-01-2024,04:00:00,CNR6475272,Success,437057,Auto,Area-22,Area-10,14.09,18.36,0,NULL,0,NULL,0,NULL,1146.7,Wallet,43.7,3.5,3.4
500127,24-01-2024,06:00:00,CNR4924457,Cancelled by Customer,181269,eBike,Area-7,Area-28,0,0,1,Change of plans,0,NULL,0,NULL,0,NULL,0,0,0
500123,06-01-2024,10:00:00,CNR7171490,Success,650071,Prime SUV,Area-11,Area-41,10.26,22.72,0,NULL,0,NULL,0,NULL,899.18,UPI,27.81,3.8,3.6
500193,29-01-2024,20:00:00,CNR2385126,Cancelled by Driver,733882,Bike,Area-46,Area-24,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500168,21-01-2024,03:00:00,CNR4997815,Cancelled by Driver,287931,Mini,Area-1,Area-21,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500112,21-01-2024,01:00:00,CNR0931653,Success,170015,Prime Plus,Area-30,Area-39,7.66,17.22,0,NULL,0,NULL,0,NULL,585.43,Wallet,12.08,4.3,4.9
500120,25-01-2024,22:00:00,CNR7379562,Success,393586,Prime Plus,Area-7,Area-47,4.39,17.35,0,NULL,0,NULL,0,NULL,796.75,UPI,7.21,4,4.3
500197,27-01-2024,06:00:00,CNR6417908,Success,100258,Prime SUV,Area-11,Area-31,7.14,26.98,0,NULL,0,NULL,0,NULL,1346.44,UPI,3.56,4,3.9
500198,13-01-2024,21:00:00,CNR5153343,Success,983101,Bike,Area-34,Area-6,5.06,5.82,0,NULL,0,NULL,0,NULL,902.62,Wallet,32.05,3.6,3.3
500134,21-01-2024,21:00:00,CNR6218618,Cancelled by Driver,863878,Prime Sedan,Area-50,Area-43,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500182,10-01-2024,02:00:00,CNR6891399,Success,105887,Prime Plus,Area-24,Area-34,12.14,10.53,0,NULL,0,NULL,0,NULL,75.34,UPI,45.64,4.8,4
500104,02-01-2024,10:00:00,CNR6639720,Success,737058,Mini,Area-2,Area-46,13.01,15.22,0,NULL,0,NULL,0,NULL,1624.49,Cash,24.2,4.7,4.5
500173,16-01-2024,18:00:00,CNR0817814,Cancelled by Driver,845108,eBike,Area-4,Area-29,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500142,14-01-2024,09:00:00,CNR0591608,Cancelled by Driver,715354,Prime Plus,Area-21,Area-46,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500186,23-01-2024,00:00:00,CNR0646017,Success,564937,Prime Plus,Area-18,Area-6,1.85,18.65,0,NULL,0,NULL,0,NULL,1692.14,Cash,34.75,3.8,4.3
500132,14-01-2024,06:00:00,CNR2335654,Success,190615,eBike,Area-6,Area-12,4.53,18.14,0,NULL,0,NULL,0,NULL,474.18,UPI,48.32,4.5,4.6
500166,20-01-2024,15:00:00,CNR0728691,Cancelled by Driver,497735,Auto,Area-9,Area-20,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500162,08-01-2024,14:00:00,CNR2548219,Success,613682,Auto,Area-29,Area-17,7.75,11.54,0,NULL,0,NULL,0,NULL,1389.73,Card,38.85,4,4.7
500112,02-01-2024,13:00:00,CNR9515946,Cancelled by Customer,833640,Prime Sedan,Area-19,Area-14,0,0,1,Wrong Address,0,NULL,0,NULL,0,NULL,0,0,0
500107,24-01-2024,12:00:00,CNR8707240,Success,598293,Prime Plus,Area-43,Area-41,3.66,18.02,0,NULL,0,NULL,0,NULL,116.01,Cash,19.24,3.8,4.2
500139,27-01-2024,20:00:00,CNR3914391,Success,295203,Bike,Area-11,Area-30,15.29,13.73,0,NULL,0,NULL,0,NULL,1475.36,Wallet,31.21,4.2,4.4
500157,11-01-2024,09:00:00,CNR2336398,Cancelled by Driver,546582,Mini,Area-33,Area-7,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500183,25-01-2024,15:00:00,CNR4059899,Success,236200,Prime Plus,Area-37,Area-49,13.6,23.87,0,NULL,0,NULL,0,NULL,325.85,UPI,3.64,3.2,4.6
500117,20-01-2024,13:00:00,CNR3462131,Cancelled by Driver,356620,eBike,Area-28,Area-6,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500125,30-01-2024,05:00:00,CNR5701053,Success,971730,Mini,Area-31,Area-43,9.81,8.04,0,NULL,0,NULL,0,NULL,1873.76,Wallet,45.93,3.8,3.6
500106,14-01-2024,22:00:00,CNR8874304,Cancelled by Customer,738081,Prime Plus,Area-38,Area-2,0,0,1,Driver asked to cancel,0,NULL,0,NULL,0,NULL,0,0,0
500179,11-01-2024,00:00:00,CNR3386796,Success,416604,Prime Plus,Area-13,Area-3,9.27,10.85,0,NULL,0,NULL,0,NULL,804.29,Wallet,33.05,3.9,3.6
500171,02-01-2024,11:00:00,CNR2913518,Success,524121,eBike,Area-47,Area-7,16.27,1.35,0,NULL,0,NULL,0,NULL,936.65,Wallet,16.63,4.1,3.8
500102,28-01-2024,21:00:00,CNR9473266,Cancelled by Driver,918941,Prime Sedan,Area-29,Area-33,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500117,15-01-2024,07:00:00,CNR8911478,Success,718820,eBike,Area-1,Area-22,5.9,15.93,0,NULL,0,NULL,0,NULL,956.29,Cash,31.11,4.7,3.9
500177,06-01-2024,04:00:00,CNR8405346,Cancelled by Driver,287410,Prime Sedan,Area-2,Area-35,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500164,16-01-2024,05:00:00,CNR4420175,Success,199166,Bike,Area-12,Area-6,3.4,5.19,0,NULL,0,NULL,0,NULL,943.16,Card,25.18,4.8,3.7
500120,23-01-2024,08:00:00,CNR5030678,Success,454180,Auto,Area-33,Area-47,18.62,22.73,0,NULL,0,NULL,0,NULL,550.87,Cash,21.7,3,4.9
500119,19-01-2024,11:00:00,CNR9759657,Cancelled by Customer,595890,Bike,Area-4,Area-24,0,0,1,Driver asked to cancel,0,NULL,0,NULL,0,NULL,0,0,0
500104,19-01-2024,15:00:00,CNR2615031,Success,119628,Prime Plus,Area-1,Area-27,15.86,20.06,0,NULL,0,NULL,0,NULL,1287.97,Cash,14.46,3.9,4.6
500155,10-01-2024,10:00:00,CNR2726764,Success,507937,Bike,Area-39,Area-22,10.04,17.17,0,NULL,0,NULL,0,NULL,345.97,Wallet,17.8,3.6,4.6
500146,09-01-2024,23:00:00,CNR5134650,Success,884346,Prime Plus,Area-23,Area-6,19.71,11.71,0,NULL,0,NULL,0,NULL,107.65,Card,15.3,3.6,4.3
500172,27-01-2024,15:00:00,CNR3490954,Success,736613,Mini,Area-35,Area-9,19.03,4.58,0,NULL,0,NULL,0,NULL,614.23,Card,20.39,3.4,3.2
500168,18-01-2024,02:00:00,CNR5329276,Success,767117,Prime SUV,Area-44,Area-41,7.04,16.53,0,NULL,0,NULL,0,NULL,954.63,Wallet,20.22,4.7,4
500155,07-01-2024,16:00:00,CNR9125341,Cancelled by Driver,538409,eBike,Area-25,Area-38,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500127,18-01-2024,12:00:00,CNR1026505,Success,362081,Bike,Area-2,Area-21,4.16,19.14,0,NULL,0,NULL,0,NULL,1222.62,Wallet,34.53,4.9,3
500111,24-01-2024,13:00:00,CNR5194724,Cancelled by Customer,407213,Prime Plus,Area-13,Area-21,0,0,1,Driver is not moving towards pickup location,0,NULL,0,NULL,0,NULL,0,0,0
500131,02-01-2024,07:00:00,CNR2426979,Success,447350,Prime SUV,Area-8,Area-39,17.57,27.36,0,NULL,0,NULL,0,NULL,1509.79,Wallet,13,4.4,3.1
500172,23-01-2024,04:00:00,CNR9804271,Cancelled by Driver,124872,eBike,Area-42,Area-35,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500179,21-01-2024,12:00:00,CNR8088703,Cancelled by Driver,549407,Mini,Area-41,Area-42,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500174,05-01-2024,10:00:00,CNR1287114,Success,377356,Prime Plus,Area-16,Area-31,2.85,19.62,0,NULL,0,NULL,0,NULL,527.22,UPI,4.63,4.8,4
500134,15-01-2024,14:00:00,CNR2476557,Success,488865,Prime Plus,Area-19,Area-2,11.71,21.7,0,NULL,0,NULL,0,NULL,644.25,Wallet,16.03,4.4,4.1
500192,29-01-2024,17:00:00,CNR2761236,Success,255570,Prime Sedan,Area-14,Area-38,12.1,8.52,0,NULL,0,NULL,0,NULL,841.4,Card,36.34,4.5,5
500112,15-01-2024,16:00:00,CNR6555396,Cancelled by Driver,498325,Mini,Area-31,Area-12,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500112,29-01-2024,12:00:00,CNR9332277,Success,697067,Mini,Area-23,Area-32,18.34,27.28,0,NULL,0,NULL,0,NULL,1072.03,Card,42.16,4.7,4.6
500125,09-01-2024,15:00:00,CNR3069529,Cancelled by Driver,158693,Prime SUV,Area-35,Area-6,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500144,25-01-2024,04:00:00,CNR5271982,Cancelled by Customer,378673,Bike,Area-12,Area-3,0,0,1,Wrong Address,0,NULL,0,NULL,0,NULL,0,0,0
500145,12-01-2024,20:00:00,CNR0180950,Success,600466,Bike,Area-38,Area-49,9.82,16.57,0,NULL,0,NULL,0,NULL,433.03,Cash,39.29,3.6,4.3
500148,19-01-2024,20:00:00,CNR0152455,Cancelled by Driver,915158,Mini,Area-8,Area-47,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500153,26-01-2024,03:00:00,CNR8640764,Success,397539,Bike,Area-33,Area-31,19.08,9.69,0,NULL,0,NULL,0,NULL,1144.47,UPI,43.5,3.5,3.6
500152,27-01-2024,16:00:00,CNR4994394,Success,805666,Mini,Area-5,Area-49,6.79,27.83,0,NULL,0,NULL,0,NULL,406.18,Cash,22.72,4.3,4.1
500116,10-01-2024,21:00:00,CNR2535136,Success,301225,Prime Plus,Area-10,Area-21,15.56,23.79,0,NULL,0,NULL,0,NULL,1915.58,Wallet,42.77,4.2,3.3
500122,28-01-2024,21:00:00,CNR5472298,Success,471126,eBike,Area-20,Area-22,16.76,10.15,0,NULL,0,NULL,0,NULL,61.06,Wallet,16.09,4.1,4.5
500147,03-01-2024,08:00:00,CNR9389707,Success,972993,Prime Sedan,Area-46,Area-17,8.1,10.33,0,NULL,0,NULL,0,NULL,438.93,Card,39.76,3.7,4.1
500169,27-01-2024,08:00:00,CNR5812347,Success,509010,eBike,Area-3,Area-50,14.07,27.36,0,NULL,0,NULL,0,NULL,781.29,Cash,24.87,3.6,4.2
500157,03-01-2024,09:00:00,CNR6239117,Success,964352,Mini,Area-50,Area-47,3.88,5.36,0,NULL,0,NULL,0,NULL,528.19,UPI,15.64,3.4,3.2
500168,24-01-2024,18:00:00,CNR5207077,Success,883572,Mini,Area-24,Area-50,17.81,6.34,0,NULL,0,NULL,0,NULL,1371.45,UPI,23.95,3.9,3.7
500185,11-01-2024,21:00:00,CNR6916487,Cancelled by Driver,116988,Prime Sedan,Area-4,Area-33,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500184,02-01-2024,08:00:00,CNR9835230,Success,217791,Prime SUV,Area-6,Area-36,11.1,24.16,0,NULL,0,NULL,0,NULL,1239.56,Card,42.47,3.2,4.8
500169,04-01-2024,02:00:00,CNR7424876,Success,576102,Prime Sedan,Area-42,Area-37,11.03,21.08,0,NULL,0,NULL,0,NULL,1170.74,Cash,41.19,3.9,3
500182,27-01-2024,14:00:00,CNR8024226,Success,310062,eBike,Area-30,Area-42,15.63,17.66,0,NULL,0,NULL,0,NULL,347.58,Card,18.38,4.8,4.7
500134,09-01-2024,19:00:00,CNR3159013,Success,318950,eBike,Area-21,Area-15,4.83,5.74,0,NULL,0,NULL,0,NULL,1556.07,Cash,49.56,3.5,4.8
500177,06-01-2024,20:00:00,CNR8919088,Success,518568,Mini,Area-4,Area-29,4.77,23.36,0,NULL,0,NULL,0,NULL,1038.07,Cash,29.92,3.2,4.9
500106,07-01-2024,22:00:00,CNR7146731,Incomplete,367685,Mini,Area-33,Area-24,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500173,05-01-2024,18:00:00,CNR9034913,Success,783673,Prime SUV,Area-5,Area-28,6.71,29.99,0,NULL,0,NULL,0,NULL,969.15,UPI,5.14,4.3,3.8
500107,28-01-2024,14:00:00,CNR8081051,Success,941356,Bike,Area-3,Area-4,4.99,22.46,0,NULL,0,NULL,0,NULL,867.52,Card,15.36,4.2,4.6
500181,23-01-2024,03:00:00,CNR9781811,Success,491311,eBike,Area-20,Area-26,18.27,8.69,0,NULL,0,NULL,0,NULL,1783.2,Cash,16.73,4.6,3.7
500139,07-01-2024,03:00:00,CNR9035510,Cancelled by Driver,217871,Auto,Area-6,Area-27,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500185,20-01-2024,19:00:00,CNR9851663,Success,788258,Prime Sedan,Area-17,Area-9,11.26,28.75,0,NULL,0,NULL,0,NULL,1670.62,Card,33.75,3.2,4
500124,06-01-2024,08:00:00,CNR2192004,Cancelled by Driver,362847,Prime Plus,Area-7,Area-16,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500103,29-01-2024,03:00:00,CNR3745592,Cancelled by Driver,793320,Prime Sedan,Area-21,Area-28,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500152,25-01-2024,17:00:00,CNR7877679,Success,933379,Prime SUV,Area-41,Area-3,5.52,12.51,0,NULL,0,NULL,0,NULL,416.11,Wallet,1.57,4,4.7
500132,20-01-2024,06:00:00,CNR9424765,Success,946188,Prime Sedan,Area-12,Area-17,17.57,23.39,0,NULL,0,NULL,0,NULL,1538.38,UPI,23.36,3.2,4.7
500113,03-01-2024,16:00:00,CNR7405098,Success,464510,Prime Plus,Area-46,Area-19,6.83,13.65,0,NULL,0,NULL,0,NULL,1034.21,Wallet,49.23,3.2,4.7
500111,22-01-2024,19:00:00,CNR1820736,Success,939133,Auto,Area-34,Area-34,11.13,16.64,0,NULL,0,NULL,0,NULL,359.56,Card,34.99,5,3.3
500155,28-01-2024,02:00:00,CNR6687196,Cancelled by Driver,410899,Mini,Area-18,Area-4,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500119,23-01-2024,06:00:00,CNR9841902,Success,742900,eBike,Area-20,Area-14,12.29,2.94,0,NULL,0,NULL,0,NULL,362.49,Card,38,3.3,4
500185,17-01-2024,16:00:00,CNR7631809,Success,875584,eBike,Area-26,Area-8,12.13,20.5,0,NULL,0,NULL,0,NULL,688.57,Cash,11.09,3.3,3.6
500136,23-01-2024,05:00:00,CNR3164621,Cancelled by Driver,890888,Auto,Area-30,Area-10,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500176,12-01-2024,14:00:00,CNR9082641,Cancelled by Customer,335545,Prime Sedan,Area-32,Area-49,0,0,1,Wrong Address,0,NULL,0,NULL,0,NULL,0,0,0
500150,05-01-2024,09:00:00,CNR0798284,Cancelled by Customer,769054,Auto,Area-28,Area-27,0,0,1,Driver is not moving towards pickup location,0,NULL,0,NULL,0,NULL,0,0,0
500196,12-01-2024,22:00:00,CNR8796362,Success,945143,eBike,Area-1,Area-7,10.23,17.99,0,NULL,0,NULL,0,NULL,1994.74,Wallet,11.85,3.9,3.5
500182,24-01-2024,22:00:00,CNR6568601,Cancelled by Driver,199524,Bike,Area-42,Area-7,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500159,11-01-2024,04:00:00,CNR3694373,Cancelled by Driver,648159,Prime SUV,Area-30,Area-37,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500196,18-01-2024,00:00:00,CNR8676050,Incomplete,940848,Mini,Area-7,Area-19,0,0,0,NULL,0,NULL,1,Customer Demand,0,NULL,0,0,0
500113,20-01-2024,11:00:00,CNR8283924,Success,375957,eBike,Area-30,Area-45,15.6,5.66,0,NULL,0,NULL,0,NULL,1494.37,UPI,28.37,4.7,4.3
500133,08-01-2024,08:00:00,CNR8836782,Cancelled by Driver,770513,Auto,Area-7,Area-47,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500108,14-01-2024,08:00:00,CNR6672843,Success,276730,Prime Plus,Area-24,Area-49,7.13,4.23,0,NULL,0,NULL,0,NULL,1142.95,Card,29.51,4.8,4.4
500146,17-01-2024,23:00:00,CNR6007968,Success,516029,Prime Sedan,Area-22,Area-35,3.53,12.17,0,NULL,0,NULL,0,NULL,1607.05,Cash,42.41,4.5,4.8
500183,14-01-2024,19:00:00,CNR9405624,Cancelled by Driver,561746,Prime Plus,Area-15,Area-16,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500141,07-01-2024,04:00:00,CNR0206845,Success,643761,Prime SUV,Area-27,Area-12,12.04,19.19,0,NULL,0,NULL,0,NULL,1428.15,UPI,44.54,5,4.5
500150,12-01-2024,05:00:00,CNR4392506,Success,664422,Prime SUV,Area-45,Area-16,12,3.8,0,NULL,0,NULL,0,NULL,1093.95,Cash,45.96,5,4.4
500149,26-01-2024,18:00:00,CNR2379822,Cancelled by Driver,621281,Mini,Area-30,Area-40,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500150,03-01-2024,18:00:00,CNR9155038,Success,853788,Auto,Area-44,Area-23,6.25,8.31,0,NULL,0,NULL,0,NULL,890.12,Card,44.93,3.1,4.2
500122,17-01-2024,21:00:00,CNR2456358,Incomplete,814417,Bike,Area-10,Area-50,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500184,14-01-2024,10:00:00,CNR8907570,Success,868140,Prime Plus,Area-27,Area-47,4.7,29.41,0,NULL,0,NULL,0,NULL,107.5,Wallet,38.91,5,4.7
500105,06-01-2024,02:00:00,CNR3047683,Success,426312,Auto,Area-22,Area-12,7.75,21.51,0,NULL,0,NULL,0,NULL,832.78,Card,44.07,4,3.4
500168,15-01-2024,23:00:00,CNR9637506,Incomplete,200128,Prime Sedan,Area-4,Area-44,0,0,0,NULL,0,NULL,1,Customer Demand,0,NULL,0,0,0
500188,01-01-2024,01:00:00,CNR9503095,Cancelled by Driver,751031,eBike,Area-12,Area-13,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500192,08-01-2024,18:00:00,CNR5906131,Success,256080,Bike,Area-50,Area-12,16.47,13.91,0,NULL,0,NULL,0,NULL,1597.61,Cash,31.48,4.9,4.8
500148,14-01-2024,07:00:00,CNR9165101,Success,790474,Mini,Area-40,Area-22,11.41,12.28,0,NULL,0,NULL,0,NULL,709.77,UPI,22.95,3.2,4.1
500124,07-01-2024,00:00:00,CNR2814399,Cancelled by Driver,979820,Prime SUV,Area-43,Area-46,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500164,23-01-2024,04:00:00,CNR0695757,Success,569661,Prime Plus,Area-19,Area-21,15.51,9.5,0,NULL,0,NULL,0,NULL,1006.41,Wallet,31.69,3.8,3.8
